school,student,test,motive,M,m,N.m,n.m,w
73,5123,-0.190044917,-0.885666508,500,100,185,59,15.6779661
73,5124,-0.087678234,-0.99019882,500,100,185,59,15.6779661
73,5125,0.340997408,1.523725459,500,100,185,59,15.6779661
73,5126,0.092304256,-1.016224107,500,100,185,59,15.6779661
73,5127,0.34657673,-0.539807268,500,100,185,59,15.6779661
73,5128,0.217918885,0.436276218,500,100,185,59,15.6779661
73,5129,0.214159102,0.180895178,500,100,185,59,15.6779661
73,5130,0.262816281,0.894167774,500,100,185,59,15.6779661
73,5131,0.295770834,-0.380004114,500,100,185,59,15.6779661
73,5132,0.134200424,-0.650292074,500,100,185,59,15.6779661
73,5133,0.693229587,1.673455494,500,100,185,59,15.6779661
73,5134,-0.066740714,-0.189467734,500,100,185,59,15.6779661
73,5135,0.296773173,0.775799114,500,100,185,59,15.6779661
73,5136,0.267556523,-0.983861467,500,100,185,59,15.6779661
73,5137,0.41326055,2.005716615,500,100,185,59,15.6779661
73,5138,0.275199873,0.377663251,500,100,185,59,15.6779661
73,5139,0.602762809,1.172551541,500,100,185,59,15.6779661
73,5140,0.469990076,1.693401722,500,100,185,59,15.6779661
73,5141,0.099297829,0.572931108,500,100,185,59,15.6779661
73,5142,-0.026690133,-1.014567039,500,100,185,59,15.6779661
73,5143,0.184793251,1.350007491,500,100,185,59,15.6779661
73,5144,-0.119373832,-1.985330733,500,100,185,59,15.6779661
73,5145,0.200679767,-0.303563004,500,100,185,59,15.6779661
73,5146,0.094529345,-0.013576029,500,100,185,59,15.6779661
73,5147,0.457145236,1.913574982,500,100,185,59,15.6779661
73,5148,0.51030166,0.777388105,500,100,185,59,15.6779661
73,5149,0.555423939,0.93327273,500,100,185,59,15.6779661
73,5150,0.03838577,0.248190602,500,100,185,59,15.6779661
73,5151,-0.464816402,-1.979120208,500,100,185,59,15.6779661
73,5152,-0.154169335,-0.765780978,500,100,185,59,15.6779661
73,5153,0.745378496,2.031595828,500,100,185,59,15.6779661
73,5154,-0.066825455,-0.593163492,500,100,185,59,15.6779661
73,5155,0.36620169,1.302790313,500,100,185,59,15.6779661
73,5156,0.01437425,-0.249433667,500,100,185,59,15.6779661
73,5157,0.377312847,0.263067992,500,100,185,59,15.6779661
73,5158,0.005586083,-1.060739463,500,100,185,59,15.6779661
73,5159,0.376213693,0.183489942,500,100,185,59,15.6779661
73,5160,0.312512804,0.338273378,500,100,185,59,15.6779661
73,5161,-0.603808238,-1.60043626,500,100,185,59,15.6779661
73,5162,0.808546917,1.942105406,500,100,185,59,15.6779661
73,5163,0.291561552,0.281798942,500,100,185,59,15.6779661
73,5164,0.2587154,0.216593946,500,100,185,59,15.6779661
73,5165,0.423976166,1.318374919,500,100,185,59,15.6779661
73,5166,0.096235917,-0.086373783,500,100,185,59,15.6779661
407,26586,0.990226408,0.265615499,500,100,132,19,34.73684211
407,26587,1.37436209,0.831410925,500,100,132,19,34.73684211
407,26588,1.682442482,1.233805702,500,100,132,19,34.73684211
407,26589,0.926938706,0.725372857,500,100,132,19,34.73684211
407,26590,-0.487797606,-1.36794232,500,100,132,19,34.73684211
407,26591,0.097411222,-1.099978763,500,100,132,19,34.73684211
407,26592,0.526243723,-0.240790082,500,100,132,19,34.73684211
407,26593,1.014305634,0.339763777,500,100,132,19,34.73684211
407,26594,0.029974087,-0.619573165,500,100,132,19,34.73684211
407,26595,1.129988697,1.06779649,500,100,132,19,34.73684211
407,26596,0.598853273,-0.1747215,500,100,132,19,34.73684211
407,26597,1.23217285,0.939054487,500,100,132,19,34.73684211
407,26598,0.718226383,0.564650151,500,100,132,19,34.73684211
407,26599,1.032898175,0.605364478,500,100,132,19,34.73684211
407,26600,1.247105032,0.953136537,500,100,132,19,34.73684211
407,26601,2.170811253,1.634033579,500,100,132,19,34.73684211
407,26602,3.182203391,3.366854595,500,100,132,19,34.73684211
407,26603,0.724846866,0.121966178,500,100,132,19,34.73684211
407,26604,0.335845584,-0.368735719,500,100,132,19,34.73684211
400,26104,1.091963843,0.218989673,500,100,117,24,24.375
400,26105,1.325515519,0.29882461,500,100,117,24,24.375
400,26106,0.592047322,-0.910425099,500,100,117,24,24.375
400,26107,0.858279961,0.111314092,500,100,117,24,24.375
400,26108,1.409705131,0.97007702,500,100,117,24,24.375
400,26109,1.351381346,1.546913173,500,100,117,24,24.375
400,26110,1.007048263,0.136009505,500,100,117,24,24.375
400,26111,1.276741818,0.813865206,500,100,117,24,24.375
400,26112,1.164935523,0.832114758,500,100,117,24,24.375
400,26113,0.990093065,0.305087584,500,100,117,24,24.375
400,26114,1.128374073,1.418840002,500,100,117,24,24.375
400,26115,0.854909187,0.949935343,500,100,117,24,24.375
400,26116,0.050619963,-1.471615047,500,100,117,24,24.375
400,26117,1.278359141,0.869293404,500,100,117,24,24.375
400,26118,0.218025799,-0.551074857,500,100,117,24,24.375
400,26119,-0.455830114,-2.245755597,500,100,117,24,24.375
400,26120,0.053576797,-1.89397528,500,100,117,24,24.375
400,26121,0.942545161,0.469312431,500,100,117,24,24.375
400,26122,1.624682116,1.478536767,500,100,117,24,24.375
400,26123,1.161087477,0.145694252,500,100,117,24,24.375
400,26124,0.954792115,0.753200623,500,100,117,24,24.375
400,26125,0.946787231,-0.119838467,500,100,117,24,24.375
400,26126,0.653362801,-0.846115623,500,100,117,24,24.375
400,26127,1.090556464,0.57878734,500,100,117,24,24.375
448,29493,-1.095614493,0.638446691,500,100,115,16,35.9375
448,29494,-0.964518072,0.61425716,500,100,115,16,35.9375
448,29495,-1.937314196,-1.569487287,500,100,115,16,35.9375
448,29496,-1.511754352,-1.229122455,500,100,115,16,35.9375
448,29497,-1.183599923,0.3808675,500,100,115,16,35.9375
448,29498,-1.014450972,0.403387615,500,100,115,16,35.9375
448,29499,-1.023210706,-0.350101861,500,100,115,16,35.9375
448,29500,-0.127273925,2.166883809,500,100,115,16,35.9375
448,29501,-0.957109238,0.133971235,500,100,115,16,35.9375
448,29502,-1.539148807,0.078966063,500,100,115,16,35.9375
448,29503,-0.652271538,0.606563146,500,100,115,16,35.9375
448,29504,-0.721705165,1.006248035,500,100,115,16,35.9375
448,29505,-0.728598232,0.850964803,500,100,115,16,35.9375
448,29506,-0.789764844,0.704751049,500,100,115,16,35.9375
448,29507,-1.027694282,0.106111164,500,100,115,16,35.9375
448,29508,-1.285090507,-0.846348341,500,100,115,16,35.9375
58,4043,-2.397480201,-1.987789467,500,100,178,72,12.36111111
58,4044,-1.066130723,1.276373838,500,100,178,72,12.36111111
58,4045,-1.895530974,-0.31158586,500,100,178,72,12.36111111
58,4046,-1.576066425,0.776399442,500,100,178,72,12.36111111
58,4047,-1.463235008,0.285336928,500,100,178,72,12.36111111
58,4048,-1.887733626,-0.028574443,500,100,178,72,12.36111111
58,4049,-1.493423991,0.411406374,500,100,178,72,12.36111111
58,4050,-2.243088643,-1.226434716,500,100,178,72,12.36111111
58,4051,-1.923821327,0.055926205,500,100,178,72,12.36111111
58,4052,-1.619229004,0.775427913,500,100,178,72,12.36111111
58,4053,-1.790089624,-0.334476058,500,100,178,72,12.36111111
58,4054,-1.682958956,0.344378504,500,100,178,72,12.36111111
58,4055,-2.070930293,0.02370876,500,100,178,72,12.36111111
58,4056,-1.347500642,0.257606831,500,100,178,72,12.36111111
58,4057,-1.557447259,0.469583225,500,100,178,72,12.36111111
58,4058,-1.609046097,0.213888054,500,100,178,72,12.36111111
58,4059,-1.79380267,-0.037244059,500,100,178,72,12.36111111
58,4060,-2.074471699,-0.404845342,500,100,178,72,12.36111111
58,4061,-1.792990592,0.162461824,500,100,178,72,12.36111111
58,4062,-1.285133349,1.244827143,500,100,178,72,12.36111111
58,4063,-1.297776877,1.149224386,500,100,178,72,12.36111111
58,4064,-2.785988583,-1.649720021,500,100,178,72,12.36111111
58,4065,-1.758566735,-0.47623759,500,100,178,72,12.36111111
58,4066,-1.614753111,0.158092062,500,100,178,72,12.36111111
58,4067,-1.6168246,-0.162432728,500,100,178,72,12.36111111
58,4068,-1.568898085,0.189298896,500,100,178,72,12.36111111
58,4069,-1.59822911,-0.131204537,500,100,178,72,12.36111111
58,4070,-1.100448756,0.300176776,500,100,178,72,12.36111111
58,4071,-1.426270115,1.235865462,500,100,178,72,12.36111111
58,4072,-0.986401878,0.866485678,500,100,178,72,12.36111111
58,4073,-1.84334652,-0.50035248,500,100,178,72,12.36111111
58,4074,-1.44490216,0.077754413,500,100,178,72,12.36111111
58,4075,-1.55670266,0.186486044,500,100,178,72,12.36111111
58,4076,-2.30543853,-1.793297264,500,100,178,72,12.36111111
58,4077,-2.192512074,-0.828742053,500,100,178,72,12.36111111
58,4078,-1.593695593,0.258776284,500,100,178,72,12.36111111
58,4079,-2.330370497,-1.103363212,500,100,178,72,12.36111111
58,4080,-1.474256016,0.528778454,500,100,178,72,12.36111111
58,4081,-0.917699539,1.942621462,500,100,178,72,12.36111111
58,4082,-2.193166911,-0.403158902,500,100,178,72,12.36111111
58,4083,-1.565367543,0.464126369,500,100,178,72,12.36111111
58,4084,-1.476547072,0.613132516,500,100,178,72,12.36111111
58,4085,-1.278918001,1.548570236,500,100,178,72,12.36111111
58,4086,-2.285463937,-1.341240027,500,100,178,72,12.36111111
58,4087,-1.799803219,-0.543774102,500,100,178,72,12.36111111
58,4088,-2.116086554,-1.449434696,500,100,178,72,12.36111111
58,4089,-0.798345045,1.071927893,500,100,178,72,12.36111111
58,4090,-1.90245739,-0.621547264,500,100,178,72,12.36111111
58,4091,-1.505515315,-0.033419835,500,100,178,72,12.36111111
58,4092,-2.225953889,-0.568500572,500,100,178,72,12.36111111
58,4093,-1.186925962,0.721894323,500,100,178,72,12.36111111
58,4094,-1.793461576,-0.156691877,500,100,178,72,12.36111111
58,4095,-0.928484455,1.63172992,500,100,178,72,12.36111111
58,4096,-1.375431512,1.681446224,500,100,178,72,12.36111111
58,4097,-1.198213155,1.257762525,500,100,178,72,12.36111111
58,4098,-2.70696006,-1.621228304,500,100,178,72,12.36111111
58,4099,-2.403173569,-1.835918575,500,100,178,72,12.36111111
58,4100,-1.172746149,0.617064442,500,100,178,72,12.36111111
58,4101,-1.460395887,0.723139066,500,100,178,72,12.36111111
58,4102,-1.385086439,0.788590314,500,100,178,72,12.36111111
58,4103,-0.638794403,2.157392495,500,100,178,72,12.36111111
58,4104,-1.470301224,0.775085047,500,100,178,72,12.36111111
58,4105,-2.037218975,-1.017891123,500,100,178,72,12.36111111
58,4106,-1.99750965,-0.694541322,500,100,178,72,12.36111111
58,4107,-2.622865984,-1.412508019,500,100,178,72,12.36111111
58,4108,-0.846039869,2.068264408,500,100,178,72,12.36111111
58,4109,-2.624370608,-1.676849442,500,100,178,72,12.36111111
58,4110,-1.934900568,-0.500495493,500,100,178,72,12.36111111
58,4111,-1.002672233,1.405364343,500,100,178,72,12.36111111
58,4112,-1.418886321,0.558894325,500,100,178,72,12.36111111
58,4113,-1.807547886,0.340895791,500,100,178,72,12.36111111
58,4114,-2.026021856,0.226699388,500,100,178,72,12.36111111
224,14709,0.682319622,0.123129919,500,100,166,47,17.65957447
224,14710,0.755659123,0.775983698,500,100,166,47,17.65957447
224,14711,0.903822496,1.102075106,500,100,166,47,17.65957447
224,14712,0.920831575,1.159620119,500,100,166,47,17.65957447
224,14713,0.437428337,0.142665713,500,100,166,47,17.65957447
224,14714,0.68604326,-0.368693275,500,100,166,47,17.65957447
224,14715,0.779126628,-0.020256639,500,100,166,47,17.65957447
224,14716,0.59563176,0.742995291,500,100,166,47,17.65957447
224,14717,0.158808224,-1.037089238,500,100,166,47,17.65957447
224,14718,0.244806247,-0.384957621,500,100,166,47,17.65957447
224,14719,0.510393463,0.259420206,500,100,166,47,17.65957447
224,14720,0.644121892,0.180487507,500,100,166,47,17.65957447
224,14721,0.174931002,-1.218889784,500,100,166,47,17.65957447
224,14722,0.483974591,0.151076689,500,100,166,47,17.65957447
224,14723,0.578336897,0.194850103,500,100,166,47,17.65957447
224,14724,0.916226767,1.95095371,500,100,166,47,17.65957447
224,14725,0.752626178,-0.190379286,500,100,166,47,17.65957447
224,14726,0.331402492,-0.800955511,500,100,166,47,17.65957447
224,14727,0.764721394,1.407242867,500,100,166,47,17.65957447
224,14728,0.159931072,-0.634817909,500,100,166,47,17.65957447
224,14729,0.874751274,-0.198018104,500,100,166,47,17.65957447
224,14730,-0.431710537,-3.013459084,500,100,166,47,17.65957447
224,14731,0.974200092,1.806768503,500,100,166,47,17.65957447
224,14732,0.506922112,-0.541652283,500,100,166,47,17.65957447
224,14733,0.864337223,0.87692475,500,100,166,47,17.65957447
224,14734,0.912335568,0.775736815,500,100,166,47,17.65957447
224,14735,0.162087557,-1.373956135,500,100,166,47,17.65957447
224,14736,0.821464651,0.447534593,500,100,166,47,17.65957447
224,14737,0.50108556,-0.660697981,500,100,166,47,17.65957447
224,14738,0.005677273,-0.745948731,500,100,166,47,17.65957447
224,14739,0.698708795,1.109433316,500,100,166,47,17.65957447
224,14740,0.515687354,-0.811642269,500,100,166,47,17.65957447
224,14741,0.952466128,0.745266445,500,100,166,47,17.65957447
224,14742,0.413293754,-0.516179624,500,100,166,47,17.65957447
224,14743,-0.017011318,-2.385558918,500,100,166,47,17.65957447
224,14744,0.405850793,-2.468419519,500,100,166,47,17.65957447
224,14745,0.903582608,1.625072841,500,100,166,47,17.65957447
224,14746,0.369745464,-1.3936073,500,100,166,47,17.65957447
224,14747,-0.060502318,-0.694609208,500,100,166,47,17.65957447
224,14748,0.656176323,0.523870377,500,100,166,47,17.65957447
224,14749,0.852915317,0.669548237,500,100,166,47,17.65957447
224,14750,0.909987115,0.446930702,500,100,166,47,17.65957447
224,14751,0.110812165,-1.935038265,500,100,166,47,17.65957447
224,14752,0.470748333,-0.187254899,500,100,166,47,17.65957447
224,14753,0.442484856,0.414105858,500,100,166,47,17.65957447
224,14754,0.500581058,0.02088834,500,100,166,47,17.65957447
224,14755,0.409922702,-0.265525302,500,100,166,47,17.65957447
77,5347,-2.266910237,-1.455492149,500,100,107,63,8.492063492
77,5348,-0.456354437,2.316902311,500,100,107,63,8.492063492
77,5349,-1.534337655,0.098091119,500,100,107,63,8.492063492
77,5350,-1.42440436,0.844930752,500,100,107,63,8.492063492
77,5351,-1.518855429,-0.090160218,500,100,107,63,8.492063492
77,5352,-1.316502568,0.143735669,500,100,107,63,8.492063492
77,5353,-1.377294105,0.058157416,500,100,107,63,8.492063492
77,5354,-1.652545473,-0.782558748,500,100,107,63,8.492063492
77,5355,-0.931066914,1.661073891,500,100,107,63,8.492063492
77,5356,-1.439632985,-0.106599957,500,100,107,63,8.492063492
77,5357,-1.511802918,0.259553247,500,100,107,63,8.492063492
77,5358,-1.424108804,1.160032676,500,100,107,63,8.492063492
77,5359,-1.377170529,-0.330573892,500,100,107,63,8.492063492
77,5360,-0.974962675,1.01160832,500,100,107,63,8.492063492
77,5361,-0.967586022,1.023981685,500,100,107,63,8.492063492
77,5362,-1.762698866,-0.049495494,500,100,107,63,8.492063492
77,5363,-1.266161115,0.251229686,500,100,107,63,8.492063492
77,5364,-0.701062454,1.460873529,500,100,107,63,8.492063492
77,5365,-1.615980054,-0.669462296,500,100,107,63,8.492063492
77,5366,-2.16480097,-1.608659885,500,100,107,63,8.492063492
77,5367,-1.31765941,1.060017314,500,100,107,63,8.492063492
77,5368,-1.587193853,-0.53421687,500,100,107,63,8.492063492
77,5369,-2.148845617,-1.59840664,500,100,107,63,8.492063492
77,5370,-2.243253021,-1.415913401,500,100,107,63,8.492063492
77,5371,-0.747469391,1.664611767,500,100,107,63,8.492063492
77,5372,-1.118335382,0.168912718,500,100,107,63,8.492063492
77,5373,-1.990324897,-1.027870717,500,100,107,63,8.492063492
77,5374,-1.420426236,-0.204821362,500,100,107,63,8.492063492
77,5375,-2.049985506,-0.66959676,500,100,107,63,8.492063492
77,5376,-0.754169127,1.500430433,500,100,107,63,8.492063492
77,5377,-1.330578347,0.69238036,500,100,107,63,8.492063492
77,5378,-1.472741648,-0.230061328,500,100,107,63,8.492063492
77,5379,-1.285725817,0.913138018,500,100,107,63,8.492063492
77,5380,-1.470045679,0.824949424,500,100,107,63,8.492063492
77,5381,-1.157848587,0.371461941,500,100,107,63,8.492063492
77,5382,-1.629847419,0.299899222,500,100,107,63,8.492063492
77,5383,-1.705459074,-1.022843192,500,100,107,63,8.492063492
77,5384,-1.4367112,0.806580278,500,100,107,63,8.492063492
77,5385,-1.779676276,-0.336133559,500,100,107,63,8.492063492
77,5386,-2.086966111,-1.185939852,500,100,107,63,8.492063492
77,5387,-1.298052846,0.620812053,500,100,107,63,8.492063492
77,5388,-1.763328804,-0.762521246,500,100,107,63,8.492063492
77,5389,-1.403216777,0.99618121,500,100,107,63,8.492063492
77,5390,-1.527744715,0.771397376,500,100,107,63,8.492063492
77,5391,-1.88734816,-1.6151352,500,100,107,63,8.492063492
77,5392,-1.784768446,-0.737594664,500,100,107,63,8.492063492
77,5393,-1.882150568,-0.769956451,500,100,107,63,8.492063492
77,5394,-1.130364486,0.400874071,500,100,107,63,8.492063492
77,5395,-1.333135198,0.596633915,500,100,107,63,8.492063492
77,5396,-0.474601241,2.164187415,500,100,107,63,8.492063492
77,5397,-1.590033718,-0.449823531,500,100,107,63,8.492063492
77,5398,-1.540146007,-0.249011728,500,100,107,63,8.492063492
77,5399,-1.763413283,-1.082752259,500,100,107,63,8.492063492
77,5400,-1.550546477,0.91453188,500,100,107,63,8.492063492
77,5401,-1.215077757,0.512160135,500,100,107,63,8.492063492
77,5402,-1.852069899,-0.998336553,500,100,107,63,8.492063492
77,5403,-1.428857418,0.353866439,500,100,107,63,8.492063492
77,5404,-1.18574373,0.181901939,500,100,107,63,8.492063492
77,5405,-1.213795451,0.531415227,500,100,107,63,8.492063492
77,5406,-1.402113976,-0.077098288,500,100,107,63,8.492063492
77,5407,-2.471916461,-2.025005662,500,100,107,63,8.492063492
77,5408,-1.855659371,-0.893845971,500,100,107,63,8.492063492
77,5409,-2.015094295,-1.369794199,500,100,107,63,8.492063492
332,21187,-0.206352009,-0.82148663,500,100,214,97,11.03092784
332,21188,-0.028365124,-1.422205455,500,100,214,97,11.03092784
332,21189,-0.059917555,-1.092601643,500,100,214,97,11.03092784
332,21190,-0.168354705,-1.387791741,500,100,214,97,11.03092784
332,21191,0.689379733,0.901171466,500,100,214,97,11.03092784
332,21192,0.056525221,-0.685268077,500,100,214,97,11.03092784
332,21193,-0.397465267,-1.305618791,500,100,214,97,11.03092784
332,21194,0.302110554,0.39736558,500,100,214,97,11.03092784
332,21195,0.77924568,1.417720427,500,100,214,97,11.03092784
332,21196,0.425090258,0.562089384,500,100,214,97,11.03092784
332,21197,-0.480473684,-1.847438708,500,100,214,97,11.03092784
332,21198,1.091323459,2.034443007,500,100,214,97,11.03092784
332,21199,0.317695968,0.547965849,500,100,214,97,11.03092784
332,21200,0.147497847,0.222844188,500,100,214,97,11.03092784
332,21201,0.233502565,-0.617322918,500,100,214,97,11.03092784
332,21202,0.217561478,0.747305387,500,100,214,97,11.03092784
332,21203,0.758260734,1.059101221,500,100,214,97,11.03092784
332,21204,-0.251032565,-0.982145874,500,100,214,97,11.03092784
332,21205,1.164575219,2.776386468,500,100,214,97,11.03092784
332,21206,0.459819575,0.765444189,500,100,214,97,11.03092784
332,21207,-0.043355405,-0.819154343,500,100,214,97,11.03092784
332,21208,-0.347560226,-1.466039722,500,100,214,97,11.03092784
332,21209,0.474838214,0.272314134,500,100,214,97,11.03092784
332,21210,0.074656553,-0.028987997,500,100,214,97,11.03092784
332,21211,-0.089259581,-1.625367238,500,100,214,97,11.03092784
332,21212,0.597884491,0.163025788,500,100,214,97,11.03092784
332,21213,0.475453443,-0.243862808,500,100,214,97,11.03092784
332,21214,0.629914363,1.489562182,500,100,214,97,11.03092784
332,21215,0.21678791,0.033502051,500,100,214,97,11.03092784
332,21216,-0.169988858,-0.850475687,500,100,214,97,11.03092784
332,21217,-0.583922783,-2.019447335,500,100,214,97,11.03092784
332,21218,-0.865327284,-3.029942399,500,100,214,97,11.03092784
332,21219,-0.046073378,-0.052893526,500,100,214,97,11.03092784
332,21220,0.815488963,2.221339852,500,100,214,97,11.03092784
332,21221,0.134672055,0.564972814,500,100,214,97,11.03092784
332,21222,0.16178397,0.434872817,500,100,214,97,11.03092784
332,21223,0.052208432,-0.377237148,500,100,214,97,11.03092784
332,21224,0.229712462,0.140637906,500,100,214,97,11.03092784
332,21225,0.637171708,0.543673114,500,100,214,97,11.03092784
332,21226,-0.292876089,-1.902822065,500,100,214,97,11.03092784
332,21227,-0.368954048,-1.077523765,500,100,214,97,11.03092784
332,21228,-0.487950168,-1.438156309,500,100,214,97,11.03092784
332,21229,-0.176035555,-1.630723621,500,100,214,97,11.03092784
332,21230,-0.010300714,-0.435512989,500,100,214,97,11.03092784
332,21231,0.802259649,1.256125193,500,100,214,97,11.03092784
332,21232,0.468603262,1.218653381,500,100,214,97,11.03092784
332,21233,-0.357144734,-2.22574741,500,100,214,97,11.03092784
332,21234,0.646952674,0.682791462,500,100,214,97,11.03092784
332,21235,0.43005454,0.236712188,500,100,214,97,11.03092784
332,21236,0.844171269,1.100684948,500,100,214,97,11.03092784
332,21237,0.167952668,-0.450440386,500,100,214,97,11.03092784
332,21238,0.030069902,-1.287230222,500,100,214,97,11.03092784
332,21239,0.21831243,0.834229201,500,100,214,97,11.03092784
332,21240,0.269560922,0.076201673,500,100,214,97,11.03092784
332,21241,1.07498232,1.426747677,500,100,214,97,11.03092784
332,21242,0.187316921,0.315603584,500,100,214,97,11.03092784
332,21243,0.162175224,0.04352842,500,100,214,97,11.03092784
332,21244,-0.027638242,-0.217165705,500,100,214,97,11.03092784
332,21245,-0.208779512,-0.686661939,500,100,214,97,11.03092784
332,21246,-0.262730617,-0.686868378,500,100,214,97,11.03092784
332,21247,0.439530199,0.857464965,500,100,214,97,11.03092784
332,21248,0.258062839,0.048164197,500,100,214,97,11.03092784
332,21249,0.702465545,0.198132863,500,100,214,97,11.03092784
332,21250,-0.214939162,-0.535641915,500,100,214,97,11.03092784
332,21251,0.325994561,0.46626711,500,100,214,97,11.03092784
332,21252,0.125442558,-0.58079381,500,100,214,97,11.03092784
332,21253,0.298721021,-0.447487076,500,100,214,97,11.03092784
332,21254,0.040469079,-1.722815608,500,100,214,97,11.03092784
332,21255,0.107123525,-0.730414363,500,100,214,97,11.03092784
332,21256,0.02671186,-0.640766844,500,100,214,97,11.03092784
332,21257,0.864898751,1.11542116,500,100,214,97,11.03092784
332,21258,0.638732019,1.064619606,500,100,214,97,11.03092784
332,21259,0.389144467,0.57196998,500,100,214,97,11.03092784
332,21260,0.784605637,1.077430836,500,100,214,97,11.03092784
332,21261,-0.404268516,-1.112984788,500,100,214,97,11.03092784
332,21262,-0.184912422,-0.412290925,500,100,214,97,11.03092784
332,21263,0.371635701,0.399274389,500,100,214,97,11.03092784
332,21264,0.230237378,-0.233849707,500,100,214,97,11.03092784
332,21265,-0.360962907,-0.794101328,500,100,214,97,11.03092784
332,21266,0.129939304,-0.416102584,500,100,214,97,11.03092784
332,21267,-0.075858183,-0.212857186,500,100,214,97,11.03092784
332,21268,0.467436403,0.623137496,500,100,214,97,11.03092784
332,21269,-0.094363168,0.109932013,500,100,214,97,11.03092784
332,21270,0.27487165,0.741977028,500,100,214,97,11.03092784
332,21271,-0.112164372,-1.313461188,500,100,214,97,11.03092784
332,21272,-0.162489918,-0.218529595,500,100,214,97,11.03092784
332,21273,0.352634728,0.611321589,500,100,214,97,11.03092784
332,21274,0.118367832,0.254055516,500,100,214,97,11.03092784
332,21275,-0.014050947,-0.1894246,500,100,214,97,11.03092784
332,21276,-0.060257223,-0.083705514,500,100,214,97,11.03092784
332,21277,0.719486189,0.941662945,500,100,214,97,11.03092784
332,21278,0.189115469,0.505910679,500,100,214,97,11.03092784
332,21279,-0.003892545,-0.105876616,500,100,214,97,11.03092784
332,21280,0.654723105,0.481205753,500,100,214,97,11.03092784
332,21281,0.961626364,1.750448892,500,100,214,97,11.03092784
332,21282,0.610734261,0.293786891,500,100,214,97,11.03092784
332,21283,0.805025821,0.893822991,500,100,214,97,11.03092784
419,27421,-0.555614875,-0.140285269,500,100,166,65,12.76923077
419,27422,-0.730679333,-1.428357041,500,100,166,65,12.76923077
419,27423,-0.151894448,0.717567056,500,100,166,65,12.76923077
419,27424,-0.851735988,-0.102119724,500,100,166,65,12.76923077
419,27425,-0.16873165,-0.117072996,500,100,166,65,12.76923077
419,27426,-1.380972057,-2.045175172,500,100,166,65,12.76923077
419,27427,-0.630203835,-0.801979223,500,100,166,65,12.76923077
419,27428,-0.041590826,0.471506257,500,100,166,65,12.76923077
419,27429,0.05164025,2.209851089,500,100,166,65,12.76923077
419,27430,-0.169332933,1.033670794,500,100,166,65,12.76923077
419,27431,-0.546161075,-0.940664729,500,100,166,65,12.76923077
419,27432,0.14425035,1.720981287,500,100,166,65,12.76923077
419,27433,-1.074837752,-0.895228005,500,100,166,65,12.76923077
419,27434,-0.643008757,0.558634503,500,100,166,65,12.76923077
419,27435,-0.504347952,-0.215477516,500,100,166,65,12.76923077
419,27436,-0.464837432,0.256939751,500,100,166,65,12.76923077
419,27437,-0.942617423,-0.937508514,500,100,166,65,12.76923077
419,27438,-0.02180711,0.424363043,500,100,166,65,12.76923077
419,27439,-0.023301037,0.6980141,500,100,166,65,12.76923077
419,27440,0.059375093,0.841247584,500,100,166,65,12.76923077
419,27441,0.341072298,1.129128138,500,100,166,65,12.76923077
419,27442,-0.534683183,-0.787507685,500,100,166,65,12.76923077
419,27443,0.087246534,0.735966735,500,100,166,65,12.76923077
419,27444,0.390869926,1.785499522,500,100,166,65,12.76923077
419,27445,0.048979104,1.069334799,500,100,166,65,12.76923077
419,27446,-0.764948084,-0.15768791,500,100,166,65,12.76923077
419,27447,0.378284532,1.365303981,500,100,166,65,12.76923077
419,27448,0.287945967,1.453410021,500,100,166,65,12.76923077
419,27449,-0.990439394,-0.751848436,500,100,166,65,12.76923077
419,27450,-0.139722816,0.652985843,500,100,166,65,12.76923077
419,27451,-0.264596093,0.998064185,500,100,166,65,12.76923077
419,27452,0.005389155,1.116446696,500,100,166,65,12.76923077
419,27453,-0.539558307,-0.070349519,500,100,166,65,12.76923077
419,27454,-0.482512359,0.023148093,500,100,166,65,12.76923077
419,27455,-0.179570903,0.235163067,500,100,166,65,12.76923077
419,27456,-0.314572103,0.21291944,500,100,166,65,12.76923077
419,27457,-0.024959336,0.563603301,500,100,166,65,12.76923077
419,27458,-0.636340662,-0.67893587,500,100,166,65,12.76923077
419,27459,-0.927033106,-1.593561772,500,100,166,65,12.76923077
419,27460,-0.992033885,-0.470154156,500,100,166,65,12.76923077
419,27461,-0.828850822,-0.456424902,500,100,166,65,12.76923077
419,27462,-1.374531762,-2.37859461,500,100,166,65,12.76923077
419,27463,-0.909759055,-1.284431171,500,100,166,65,12.76923077
419,27464,-0.141855927,1.175223475,500,100,166,65,12.76923077
419,27465,-0.507704737,-0.745551232,500,100,166,65,12.76923077
419,27466,-0.094171939,0.758156364,500,100,166,65,12.76923077
419,27467,-0.067643692,1.779871708,500,100,166,65,12.76923077
419,27468,0.034359854,0.449623465,500,100,166,65,12.76923077
419,27469,-0.618686674,-0.71140405,500,100,166,65,12.76923077
419,27470,-0.753842832,-0.78066442,500,100,166,65,12.76923077
419,27471,-0.418174106,0.3358104,500,100,166,65,12.76923077
419,27472,-0.737901721,-1.081453439,500,100,166,65,12.76923077
419,27473,0.201110401,0.845173586,500,100,166,65,12.76923077
419,27474,-0.177776393,-0.192602911,500,100,166,65,12.76923077
419,27475,-0.050036706,-0.055149602,500,100,166,65,12.76923077
419,27476,-0.523513903,0.155110569,500,100,166,65,12.76923077
